"","MEpink","MEmidnightblue","MEpurple","MEcyan","MEgrey60","MElightgreen","MEdarkgrey","MEtan","MEdarkred","MEblue","MEdarkgreen","MElightyellow","MEblack","MEturquoise","MElightcyan","MEdarkturquoise","MEorange","MEgreen","MEroyalblue","MEgreenyellow","MEmagenta","MEred","MEyellow","MEbrown","MEsalmon"
"1051_F_gi_yes",0.0105313997290644,0.069105631076084,-0.0374525853986357,-0.130214164238067,-0.131176091264347,-0.101097193198305,-0.0649235001039748,-0.192276263002531,0.160563905321068,0.162513829726665,0.237182433937125,0.1385942544714,-0.115228824216233,-0.0703553219182825,0.0310480057037518,0.0723896454265815,0.108098931919734,0.0411340131338398,0.0385004442781483,-0.286393257552994,0.0372136607864481,0.041101542822032,-0.0812187709872989,-0.0782779997715333,-0.155162742499489
"1051_F_hyp_yes",0.00483371118792159,0.00445306898328002,-0.0546174115165377,0.0431455865444736,0.0844999209992178,0.0964027385139912,0.141495244457893,0.0919967951545424,0.00757902258511845,-0.0554494870612493,-0.0987996906206617,-0.10349579739785,-0.0830004314921965,-0.0564901180739664,-0.154754628835949,-0.0922337093719737,-0.0749000469907873,0.0260405820079967,0.0877969354909285,-0.0239029094262338,-0.0820626494345785,-0.0830455044316681,-0.0490225276069376,0.0156413386635786,-0.0735182889658686
"1051_F_kid_yes",0.113165681944504,0.128725311580769,0.176878537436503,0.0588024041073297,-0.0712418716358087,0.0863866823473718,-0.051694664918934,-0.0294020747448021,-0.0501718114353842,-0.0477158573924731,-0.0276652739106375,0.0645822393585606,0.0583356735018966,-0.0458386506249053,0.0229009350594553,-0.0199477319346964,0.107248306026139,0.0209396031421264,-0.0723277524151753,-0.108823262834519,-0.0632374986040395,-0.125925139678609,0.0849999789310239,-0.0592689188677799,-0.0254894579498709
"1051_F_liv_yes",-0.0950509685723604,-0.031832717910264,-0.0178776343586791,0.0418558489814859,0.0542047282754691,-0.0711572994823883,-0.0537182178063815,-0.0163949124983715,0.00409117988117609,-0.0245715282396466,0.0345008671687938,-0.00545947686419302,0.0805345951071693,0.128529245779371,0.0665539610065585,0.0910864549397716,0.0464610853782679,-0.102342627571832,-0.0747416737091706,-0.00118892264162098,0.0637316502910406,0.114987292588003,-0.0572469492493965,-0.0432555988789239,0.0208109973134959
"1051_F_lu_yes",-0.0456131566287057,-0.126801332882062,-0.040779900213652,-0.085746149021289,-0.049716417315437,-0.0280510559463189,-0.0171908145999335,0.0281163988427693,-0.0947557615929298,0.0183625916673152,0.024772273188401,-0.0412330649048635,0.0206352977073742,-0.0289621587997701,0.0293075975184752,-0.0667079105760025,-0.0679556060384744,0.0541042708682538,0.00627107436385263,-0.048730609333119,0.136492088199635,0.0772855824702519,0.0977700704251273,0.141272490499596,0.107697153327122
"1157_F_gi_no",0.0629608705092466,0.00245262405872989,-0.0555029623762613,-0.109561223196179,-0.102980689356295,-0.0959351545408633,-0.0493514141299971,-0.147820342062894,0.156474876048753,0.149241821207751,0.0756323493555509,0.136253230006733,-0.104601810113377,-0.0582313527813585,0.0387159971217296,0.0926594955829632,-0.0236312423299955,0.060787637054991,0.0680260037841841,0.136717950604238,0.0142979664996305,0.0520915411372434,-0.0603342162084327,-0.0661137185258496,-0.0777445289135784
"1157_F_hyp_no",-0.00140651418215661,0.0391149019790665,-0.0467009798158633,0.0433059710201668,0.0736466046270553,0.0849907750984914,0.12289361577777,0.0645043677379115,0.0181870958358144,-0.0489447465487242,-0.0592758849831971,-0.0996045033383636,-0.0867462868036189,-0.0569093512872302,-0.149866019443498,-0.0803277091051621,-0.0416813227435094,0.0132264577901797,0.0779837598540787,-0.117136120422074,-0.0844202725738547,-0.0932374176324106,-0.0540427900001005,0.00256957841413461,-0.0750427557943963
"1157_F_kid_no",0.0789208501463575,0.129121842100251,0.161098329166648,0.0497789555515721,-0.0744129692472556,0.0482292443841069,-0.060189733864022,-0.0465803995445241,-0.0598449178624625,-0.0399544825105443,0.00802605554889036,0.0615073857573826,0.0643980471601088,-0.0412378866703868,0.025431605006596,-0.0177188675024458,0.122579970398375,0.0114169153717633,-0.0792574388609722,-0.142825796271552,-0.0652046653469776,-0.122369973989152,0.0786034010157527,-0.0606991944594417,-0.0246069162797852
"1157_F_liv_no",-0.136536238365716,0.0212025822444693,-0.0338129376462,0.0746886041290003,0.0848168787424334,-0.097777230453897,-0.0678098746614565,-0.0145897755730231,0.015083410570196,-0.0810139287758492,0.0227639638227256,-0.0130322918678603,0.0913105336572966,0.14568133325714,0.0694439443114608,0.130056553634482,0.0728306325513945,-0.172001315971859,-0.128362599782267,0.11308405310629,-0.067109746486394,0.042049858948511,-0.102877695982139,-0.0878726113244985,0.0163005181079648
"1157_F_lu_no",-0.0603285485526535,-0.132144983730736,-0.0440259465605073,-0.0880131431087379,-0.0421066658535517,-0.0406674056865833,-0.0209914681288976,0.0357440511189423,-0.11346310614796,0.00199995127314188,0.00100029114738051,-0.0578056077229013,0.0338018653253704,-0.0243839997795581,0.0374294641333602,-0.0662996583050277,-0.0881546414525972,0.0490718833283455,0.000612714358028849,0.0410010543209047,0.115817100314044,0.0674825425349235,0.0901625308328369,0.117259899744162,0.123349314151815
"1175_F_gi_no",0.0565425638052649,-0.00993285410759561,-0.0539429748177682,-0.100146662059989,-0.0928215811919047,-0.0817525603069433,-0.0372914527460125,-0.122550792925772,0.149058259593827,0.148642880957894,0.0918734339063511,0.125397815633968,-0.104624023975679,-0.0511730300409204,0.0304936260162921,0.0767946005242515,-0.0279808776034497,0.0655762943601656,0.075687542033857,0.135905702120525,0.00246920369827889,0.0237486370389317,-0.0510698214694515,-0.0542825553075484,-0.0673145198103243
"1175_F_hyp_no",0.0261858992609925,0.00770040030030814,-0.0444830040716238,0.0503678802374318,0.0949260995698743,0.111415458226863,0.147768427736618,0.105129599635748,0.01238564704965,-0.0485085365879208,-0.108197044078682,-0.104478699053145,-0.0694908159479127,-0.0372051107917422,-0.140110168909718,-0.0803452838811876,-0.0797970420735996,0.0123070557388858,0.0993448321824042,0.0357509871992108,-0.0631076867328868,-0.0700268075499758,-0.0258059382467539,0.040030898023814,-0.0419026197604007
"1175_F_kid_no",0.0963552330049445,0.0602490062269895,0.13191794743234,0.0377828410720665,-0.0458089910113273,0.0576123080970713,-0.0356626572987105,-0.00256201587732185,-0.0711526489834616,-0.0323708418348675,-0.0602741929598728,0.0397200345038259,0.0434501862769202,-0.0320656214565372,0.0182890835937973,-0.0284649093696109,0.0214112232239481,0.0268653163723609,-0.0394087584262519,0.124596818764552,-0.0384469346006165,-0.0970305846966072,0.0887044332138253,-0.0325955195642997,0.0351198971502945
"1175_F_liv_no",-0.117712119450965,0.0117873673224113,-0.034930581925993,0.0747313305122351,0.086103437800582,-0.0839734581277854,-0.0582597966933753,0.00161634345262247,-0.00189583529161075,-0.071939504571232,0.011909632953471,-0.01455504627244,0.0793414668890171,0.144396954872566,0.061568403684465,0.110679703746139,0.0518032134288414,-0.149882522348437,-0.1091102497662,0.155650706902816,-0.0530520504170212,0.0338106599674047,-0.0942005625421379,-0.0766786791640595,0.038067630801628
"1175_F_lu_no",-0.0467624741054585,-0.162162782014816,-0.0541573751037775,-0.0897417708535811,-0.0319187868806748,-0.0338557864349086,-0.0126392037505642,0.0556636227366663,-0.119888325919799,-0.00779314695625034,-0.0728216958966464,-0.0682646393943929,0.0272766845902625,-0.0201908197091122,0.0278244404387206,-0.0739766794906551,-0.148240504077887,0.0479068606119223,0.0149899288942253,0.213894237079462,0.11456793736687,0.0775309639894396,0.0982137043382319,0.126896640087709,0.159893087748401
"1174_F_gi_no",0.0395658541554787,0.0184594899192636,-0.0423184737662785,-0.102874240285666,-0.102760172620116,-0.0827672865865595,-0.0453412964315023,-0.142699669152713,0.14324926174086,0.157095610173122,0.146951908392225,0.12718896030862,-0.10041057946883,-0.060640398607542,0.0277808309576155,0.0660509381412939,0.0295642668994159,0.0668207582130026,0.0621996360742558,-0.0729592128099365,0.0097014666111554,0.0208997004024236,-0.0576163417673566,-0.0611063567435391,-0.101561030255861
"1174_F_hyp_no",0.0381761481032094,0.0107291704951484,-0.0509841074223836,0.0565951276647307,0.111700735260251,0.11602254440824,0.168301115217622,0.123857246061665,0.0285705201587317,-0.0525892988767623,-0.120559610523004,-0.111396563009463,-0.0876967071926983,-0.0462532388371176,-0.159755280465226,-0.0832976591862806,-0.0905456963873794,0.0111557273855055,0.114549697560584,0.0491907537797931,-0.0806014724347569,-0.0854944819047514,-0.0461736303770575,0.0265037607259031,-0.0599866104586063
"1174_F_kid_no",0.119592021733912,0.0695759499621119,0.151116976084145,0.0537831427988831,-0.0495277967246467,0.0772096624602773,-0.0362653592566057,0.0114649251380757,-0.0715305253787882,-0.0373789746997286,-0.0750537632764748,0.0475604177735332,0.0588929312875266,-0.0327959296779538,0.0219064258502829,-0.028529713416097,0.0389600452480549,0.0332173704690192,-0.0451826499401621,0.0759788506227601,-0.040549417188686,-0.107814582746531,0.103642135531384,-0.0334584744614866,0.0302284302205499
"1174_F_liv_no",-0.122905020059108,0.0227051761051123,-0.0234268575389434,0.0909275772291532,0.0898924302913703,-0.0836346590795695,-0.0654921269792481,-0.0044103474352548,0.00853166738323004,-0.079453817318788,0.0332114039271272,-0.00513125686153861,0.103055119682598,0.151863839375887,0.0678291099742541,0.117392617274555,0.0906022380355679,-0.163573320923848,-0.128613094992042,0.0593384168152531,-0.0622632948217684,0.0481507627804919,-0.0979115007266808,-0.0829674837208946,0.0258732132541644
"1174_F_lu_no",-0.026917385762569,-0.155183848606285,-0.0340245566823391,-0.0747746114756431,-0.037501441810277,-0.00882798848616339,0.00748984981856058,0.0644549251795076,-0.118186625122708,0.00565203668217281,-0.0346887403470747,-0.0560305547466902,0.026630633890739,-0.0162753003511612,0.0269812351622187,-0.073606474420457,-0.119772130614784,0.0592293412387057,0.02154811985343,0.17469709577427,0.127698824201164,0.0860720900367652,0.114303556152455,0.151894384070034,0.138383111023053
"1127_M_gi_yes",0.0347427277429312,0.0156952257105745,-0.045203110992297,-0.112970114483106,-0.10395801223351,-0.0860317157237719,-0.0520447951829945,-0.147611021333745,0.124911785415113,0.162669107965037,0.138277484828342,0.110449415755309,-0.104520312555746,-0.0584649157229594,0.0272562252156631,0.0537805024355926,0.0215787428938729,0.0585749909943244,0.0601761829098378,-0.073304943344734,0.0334866076766453,0.0419879564063315,-0.0580981194227132,-0.0631442369150294,-0.110104570203432
"1127_M_hyp_yes",0.0136091245656195,0.0332477927482733,-0.0474205544888236,0.0469431510763514,0.0938363411446772,0.100097956677316,0.147872160845422,0.0941855284241026,0.0308258219349071,-0.048886814724626,-0.0692809205338288,-0.105669695098058,-0.0892409618544289,-0.049452013994809,-0.156342005164406,-0.080094821820096,-0.0538190200208038,0.000529880367382302,0.0961443139297052,-0.100229076698301,-0.0817227990274845,-0.0934789101560629,-0.0539117558084052,0.0172207887158971,-0.0856452950346017
"1127_M_kid_yes",0.133158603408133,0.123452340988345,0.18474180783621,0.0660863207519019,-0.0624165369654971,0.095442907976011,-0.0451407064295755,-0.0156091697944586,-0.0511815360087691,-0.0410861981735329,-0.0403937426811095,0.0676602944618387,0.0601573149335627,-0.0380424778016949,0.0215486711573577,-0.0275035099808731,0.103085308417977,0.0273561985660531,-0.0651722761759018,-0.056532017462998,-0.0560511810766498,-0.128771405096024,0.102495843594671,-0.0495186467867031,-0.00404039029892548
"1127_M_liv_yes",-0.121510103804443,0.0185154191160202,-0.00601336279496252,0.0888084593308459,0.088732411408112,-0.0714942885082696,-0.0652479706993602,-0.0137279597805161,0.0213590720672667,-0.0639525664789179,0.0283225425665138,0.00599361647520807,0.106401849547252,0.160399532800713,0.0742611515683411,0.120453041557252,0.101423976223822,-0.149964068814259,-0.121499127055301,-0.0478534648626857,-0.0298844750674839,0.0805977422002748,-0.0804143437129375,-0.0694841786436109,0.0151043301727735
"1127_M_lu_yes",-0.0680335145400386,-0.105326298434963,-0.0349706752582209,-0.0907059388451697,-0.0620560686250106,-0.0373979500746298,-0.0238018140190356,-0.00464289372550276,-0.0872876608966347,0.0144196093577746,0.0605302201280656,-0.0492314304330751,0.0199029630012828,-0.0302385933468947,0.030080656704061,-0.0715511942926394,-0.0403125048153636,0.0465394038503678,-0.00579007587891319,-0.154474134658076,0.147129870965615,0.0793735419980153,0.0847955085451241,0.121014451847646,0.0832564457877901
"1119_M_gi_yes",-0.00955009550711904,0.0606954797873411,-0.0310693071091158,-0.111815754330347,-0.10647789152396,-0.0879889887987157,-0.0489219526783569,-0.171753440791395,0.133872114417285,0.16249386195373,0.241824796467771,0.113616486009273,-0.105889683061529,-0.057940746393574,0.0183185606825463,0.0595190396029864,0.107852386987449,0.0322147357663989,0.0427547464438095,-0.281792476912281,0.0631022971648073,0.0495288331822967,-0.0708833791371077,-0.0607115024931318,-0.131529460704461
"1119_M_hyp_yes",0.0194819457121678,0.0174985792199773,-0.0374593064854483,0.0448032361962755,0.0841872046454064,0.101471103580816,0.135658753569534,0.0849098238484969,0.0101366979508731,-0.0455455096005456,-0.0843256671437032,-0.0942924221757635,-0.0652130796868928,-0.0479803221075855,-0.131997708594524,-0.085056719136932,-0.0550993385446671,0.0277058429444992,0.0855073027414257,-0.0647680546961103,-0.060067349177437,-0.0594656711549857,-0.0319121083939993,0.0282745580147362,-0.0583510538252554
"1119_M_kid_yes",0.131309547718321,0.115279085233619,0.177568611174147,0.0617242889560045,-0.0568739541672205,0.0922676148824991,-0.0433969617858134,-0.0101785733125453,-0.0509256611215399,-0.0197061205578855,-0.0409087150868712,0.0650481846635399,0.060945772409123,-0.0354699759534322,0.0264916986694371,-0.0189174304519348,0.0824641330241875,0.0306970898036717,-0.0526243828328054,-0.0400363343362266,-0.0475149875555225,-0.103108718548163,0.095003823605122,-0.0468610444934537,-0.00265116124847461
"1119_M_liv_yes",-0.116829112653944,0.00746062451636775,-0.00625808451794658,0.08921378115296,0.0900874541637768,-0.0661192660636552,-0.0611449983683752,0.00185154757799107,0.0152568572715318,-0.0620879858348885,0.0302912485417656,0.00261214144977038,0.105020959613179,0.163199144171814,0.074259568097569,0.114274629417961,0.092098920409898,-0.141472696553821,-0.114695493125307,-0.0242787200087387,-0.0257329881869561,0.0895461596310141,-0.0784324518969122,-0.062603506746573,0.0312600061138796
"1119_M_lu_yes",-0.0322695003332528,-0.137466515389733,-0.0365286094320052,-0.0836982936688122,-0.0446808328745198,-0.0153320107237121,-0.00832534936689668,0.0460326823464133,-0.106061711086031,0.010224411269793,-0.00469973674144303,-0.0529134465452077,0.0237189469429581,-0.0192593864378044,0.0344819174919382,-0.0704434358510826,-0.0907782922509972,0.0625557154110421,0.0146418735179979,0.0448691247888479,0.140045759916178,0.0886952301756256,0.108472737511049,0.157884600913486,0.122832611923134
"1081_M_gi_no",0.0245515097423586,0.00507279371927946,-0.0431842564554562,-0.0924818983303783,-0.087849374903358,-0.0760222471799742,-0.0379437991979044,-0.113482460743106,0.102773273983561,0.133343277785281,0.127850555883563,0.0969129375527877,-0.103313076113217,-0.0506383999413834,0.0211945764976531,0.0536299592250095,0.00718299883790454,0.0470946394410326,0.050125747605771,-0.00563871681505379,0.0234735951240795,0.0196373666862114,-0.0542145858612769,-0.0527574551186637,-0.0848960878780721
"1081_M_hyp_no",0.0247475007142215,0.020227825812388,-0.0503536570108167,0.049880370019896,0.102108862718398,0.108736922648274,0.160901888818032,0.110899769243493,0.0240542523448415,-0.0540239138669321,-0.0913355226295181,-0.113580659833075,-0.0864038527588683,-0.0513727993313627,-0.158304657493649,-0.08153572576965,-0.074248700184485,0.0057004332968493,0.105065679918238,-0.0135567526227388,-0.0810611732232708,-0.0915368239580409,-0.049415844448151,0.0240250656665997,-0.0739244042923426
"1081_M_kid_no",0.119112721830413,0.1026069656006,0.163246400391787,0.0666445635878067,-0.0469953795929453,0.0757435282799521,-0.0417651998248146,-0.00513173757288932,-0.0591713175289214,-0.0402037137574947,-0.0566766079584164,0.0592538622558043,0.0648631214881688,-0.0312025636303074,0.0302837319347646,-0.0180356470534313,0.0741877357927463,0.0194196645581567,-0.0572212218355898,-0.00857712111628815,-0.0453089953147091,-0.110995510714989,0.0994844203029144,-0.0402258584503303,0.0199566863966884
"1081_M_liv_no",-0.114534223884043,0.0166007595868647,-0.00598132770686809,0.0886097753953137,0.0836845899621066,-0.0698268003775282,-0.0663429996633493,-0.0133507952962207,0.0232841487211699,-0.0662526297262072,0.037896046873736,0.00624879910501782,0.101557531629541,0.156757461290052,0.0735376695845567,0.115597425289577,0.102653629451763,-0.150526422435711,-0.122806584623242,-0.0683443431471208,-0.0367399827616294,0.0785022247789926,-0.08052394266287,-0.0683670520494961,0.0243182462830539
"1081_M_lu_no",-0.0372375886680527,-0.12659285101893,-0.0370620203744789,-0.0836278540167845,-0.0319457353307342,-0.0198000492653423,-0.00813142359420058,0.0434896567710186,-0.100430366130619,0.0109336183766875,-0.0112242466719525,-0.0528226298728883,0.028157204447731,-0.015821920699045,0.0320541350689944,-0.064052808002091,-0.0922608556103426,0.0503044617249095,0.0134012510764554,0.0529091972748439,0.136754086171617,0.0810615197254616,0.105283385672389,0.154028009801346,0.132255047193041
"1132_M_hyp_no",0.0121298335788286,0.00311140418932825,-0.0441695739501486,0.0426547012390044,0.0851669066691167,0.096428648356627,0.138095973147025,0.0952292020864097,0.00574675244899073,-0.0471134858090271,-0.100436413878185,-0.0998725942594949,-0.0836977142119134,-0.0505563210543229,-0.14378661888452,-0.087910262185813,-0.0784182691415483,0.0286016232207738,0.0885637971900727,0.00420501141109314,-0.0682062584313068,-0.0701117191990869,-0.0380211231409761,0.030039085588845,-0.0615817665498452
"1132_M_kid_no",0.110304178368058,0.109357612880319,0.165813830217438,0.0560632171574086,-0.0597971204016506,0.0743140716170048,-0.0452351218796914,-0.0198855455985672,-0.0658901672055649,-0.0383196157131084,-0.0238732667580821,0.0606442362580141,0.0646757238638957,-0.0402419484210907,0.0247864096570796,-0.0279678790956869,0.0900002165862521,0.03028790572826,-0.0598166450572043,-0.0890974559394219,-0.0524867600932507,-0.1099615038452,0.0939036806534554,-0.0433529532729673,0.00151934887624044
"1132_M_liv_no",-0.135212286241349,0.0453338342269599,-0.00728262594586587,0.0818473943891066,0.0801424865261277,-0.0794336647994476,-0.0665353956362006,-0.0357630500195291,0.0188136998411774,-0.0663673728583788,0.105852625696742,0.00529312722357428,0.103101676385666,0.146483708436035,0.0678485909910045,0.116951356088128,0.157407254379792,-0.153838511279043,-0.128375515901958,-0.150667738727502,-0.0478521368896419,0.0577475560904813,-0.0945350624179133,-0.079270584584879,-0.00239852661934393
"1132_M_lu_no",-0.0512866417161233,-0.126209569417132,-0.0386240449598899,-0.0896997841888254,-0.0437097422788625,-0.024030637204866,-0.0128603472526833,0.0344415314335086,-0.100000620082972,0.00973942382924621,0.0147125423161155,-0.0560233402599958,0.0294109334348719,-0.022529301769504,0.033840122087197,-0.070599875877629,-0.0811832869445155,0.0538783490278067,0.00696112692827933,-0.00726537687674445,0.14647549120128,0.0830792391573287,0.100610503914544,0.143607910836131,0.121995978060079
"1178_M_gi_no",0.0422838282038214,0.00485066402050338,-0.0451383569972577,-0.097776975390657,-0.0879725389022652,-0.0794322174226255,-0.0385669860018332,-0.118129010370349,0.136315650166613,0.146111400764391,0.10047499462945,0.117106909273428,-0.0887983928933426,-0.0472975776127001,0.0315581127301389,0.0722464003850869,-0.0112100378085329,0.0541152578030903,0.0602433569328806,0.048844265616129,0.0493011984711322,0.0520221287829305,-0.0440949584549896,-0.0436938516065197,-0.0605103933862656
"1178_M_hyp_no",0.0285144051470387,0.0347651391556801,-0.0426794344337867,0.0530865356262956,0.100035852648657,0.108280569195478,0.154118880374392,0.0975830191062673,0.0343052969442964,-0.0493953125035014,-0.0948223564951212,-0.102973683715285,-0.0800823863569543,-0.0451695206290838,-0.151368443114832,-0.077033014824635,-0.0607861764194912,0.0155816501564649,0.101727130430215,-0.0477902447779015,-0.0790099651023309,-0.0836861858532094,-0.0421259430432875,0.0265913763323383,-0.0688584042786036
"1178_M_liv_no",-0.12503246115975,0.0127888608658248,-0.0230336575301053,0.0822391637062791,0.088721807081321,-0.0885065855898954,-0.0640543688339225,0.000524123149513855,0.00322203411097075,-0.0781584349822019,0.012256787759439,-0.0114158523949608,0.105162179366637,0.150363533836696,0.0696144439145095,0.119736577881373,0.0715685214967833,-0.161502141603507,-0.122259791696081,0.0893773184790534,-0.0641136413810628,0.0417930494972648,-0.0979280055709157,-0.0806267881923502,0.0228016115891208
"1178_M_lu_no",-0.0459929667741438,-0.155711648946269,-0.043118354382794,-0.0893971876495005,-0.0394528485016593,-0.0298360909826007,-0.0078863105549258,0.0528290013545724,-0.121335930347359,-0.00047584872710713,-0.0403062558996675,-0.0652770630811946,0.0355977775792679,-0.0218935100460428,0.028693574904839,-0.0751239291843702,-0.120054966710603,0.0502392538865726,0.0128339711784849,0.134791589583582,0.120408713761149,0.0655402167828283,0.100377414944687,0.136012622207898,0.141570720650924
"1105_M_gi_yes",0.0462079042221745,-0.00854023742572822,-0.0426760575644189,-0.105197628218293,-0.0889094937382124,-0.0720891120516499,-0.0359372862267515,-0.115690860708276,0.103889789305428,0.153504442222564,0.0947838156886808,0.102016078892091,-0.0989733979197591,-0.0522346756869664,0.0245076293221043,0.0397397423072948,-0.0161126325574798,0.0698984212764165,0.0698321988074612,0.0167291751458138,0.053634389964778,0.0437044444961392,-0.0379845530154654,-0.0406637952504402,-0.08074770963825
"1105_M_hyp_yes",0.0304101942135118,0.0376632738043404,-0.0323638292521072,0.0593490550644534,0.0988209449614551,0.116518193356437,0.141260824672182,0.0965143790817871,0.0258776678702917,-0.0478762316697568,-0.09362561652896,-0.0928077491346586,-0.0634083020000812,-0.0425726590496054,-0.135285457409469,-0.0808537116694844,-0.0443960826479792,0.0237938636233199,0.087996698536585,-0.0820410502601957,-0.0632265364528664,-0.0700171221306437,-0.0245147038549562,0.0375672997134654,-0.0501984118142172
"1105_M_kid_yes",0.13159197479415,0.125660092376934,0.182683813777944,0.0654634932443685,-0.0646167772309718,0.0901197192853082,-0.0470139183336044,-0.0210040570652632,-0.0484018276084503,-0.0407862410779037,-0.0308353119750572,0.0690542753226734,0.0597921145076129,-0.0385270650954098,0.0251681510147271,-0.022740921262222,0.10255463191915,0.0249742941839981,-0.0655502211436757,-0.0683124909684817,-0.0622401298455233,-0.123810850523735,0.0951331330509325,-0.0536872480034367,-0.0118016852765939
"1105_M_liv_yes",-0.110405261609198,0.00879805389000881,-0.00729211601056938,0.0875914468861811,0.088050874689505,-0.0687525639096802,-0.0610724012281755,-0.00476003923077123,0.0194486444401269,-0.0485154870504168,0.0220672921843974,0.00887647756483144,0.10133416679668,0.157247670594314,0.0716024675064112,0.109888198697093,0.0866987717641297,-0.14200622683412,-0.109156353387237,-0.00582011675817594,-0.026067896709189,0.0827459550583317,-0.078863762852134,-0.0642149393849786,0.025982150358782
"1105_M_lu_yes",-0.0305294175146678,-0.134970337219356,-0.0351840816564923,-0.0783694053972423,-0.0363977823460852,-0.00905995481090316,-0.00250829028726836,0.0501458358649138,-0.0953769652967414,0.0176228791265038,-0.0200706494370105,-0.0511833948230093,0.0256284638008227,-0.0154189367979844,0.0326387103869555,-0.0701848356374634,-0.0992989741856153,0.0576376689393995,0.021153185315527,0.05438695431097,0.149051279749866,0.0877311936915499,0.114015797839999,0.165630981788052,0.128713731692639
"1089_M_gi_yes",0.0375128436541268,-0.00439930945586567,-0.0440651219819603,-0.107785634171676,-0.0948149647429158,-0.0777821157703842,-0.040187532927107,-0.129089983985663,0.109577952550871,0.159890131600364,0.115718637856802,0.100353593355371,-0.0981609404999786,-0.0538597036359241,0.0247877097749338,0.0495098786051279,0.00166518346733677,0.0614274682126483,0.0671784583992513,-0.0186447351808198,0.0416998884040631,0.0481707137721893,-0.0481068439898916,-0.0505377123513672,-0.0917123974020614
"1089_M_hyp_yes",0.0296301576720881,0.0306255257315547,-0.0265517193104823,0.0511961447794756,0.0877460770845396,0.107465326999009,0.130747957277619,0.0852940391320772,0.0128744389111581,-0.043129529712745,-0.0746975853959309,-0.0874533276504467,-0.0512390002432997,-0.0437454218253395,-0.118633755420195,-0.0787263686309378,-0.0418274727269511,0.0283829927323681,0.0829181859236416,-0.0960789205012531,-0.0537090274878281,-0.0558384560027395,-0.0152832511477833,0.043018511422799,-0.0492308803363878
"1089_M_kid_yes",0.119771943758884,0.139209710653032,0.182065361304629,0.0652151154247611,-0.0678302334340527,0.0839229583033959,-0.0523270442096661,-0.0278661652925982,-0.0512150938250131,-0.0405074971979658,-0.0113366883835848,0.0730584373568724,0.0687188071713084,-0.0410564878046886,0.0318815524175271,-0.0197826039397557,0.118798616761011,0.0266966721261979,-0.0710723837106044,-0.132977351916824,-0.0642393386790396,-0.125774246806086,0.0925788392984907,-0.0571710456942835,-0.0197089500946471
"1089_M_liv_yes",-0.116541663921611,0.010792715193176,-0.0191341083996313,0.075934147224235,0.0849914971480574,-0.0832625218547749,-0.0646383414358702,-0.0115001495106649,0.0186462703126819,-0.073043064453775,0.0386056694736053,-0.00235781113805752,0.100537555872792,0.154303054723235,0.0780151423382713,0.130939145683582,0.0889395269093956,-0.155261292898817,-0.123733166287132,0.0232021657033367,-0.0492459371158395,0.0516920641448779,-0.0930537804426115,-0.0778077265891925,0.0250639613338021
"1089_M_lu_yes",-0.037351025727194,-0.139658824382764,-0.037193502077002,-0.0851938827774573,-0.03517370845847,-0.014972859516563,-0.00620546550610757,0.048968001361145,-0.10125994950968,0.0144782076472044,-0.0123315635625072,-0.0555055818738761,0.0236304440074451,-0.0196964981626673,0.0336662561560106,-0.0734423247953995,-0.0981055395601731,0.0574325970076303,0.0168299771537516,0.0491594695013131,0.152878263786701,0.0932356870664753,0.10728989334277,0.153262439050323,0.132028818001632
