"","MEpink","MEmidnightblue","MEpurple","MEcyan","MEgrey60","MElightgreen","MEdarkgrey","MEtan","MEdarkred","MEblue","MEdarkgreen","MElightyellow","MEblack","MEturquoise","MElightcyan","MEdarkturquoise","MEorange","MEgreen","MEroyalblue","MEgreenyellow","MEmagenta","MEred","MEyellow","MEbrown","MEsalmon"
"1192_M_gi_yes",0.0199746953695516,0.0228407238960594,-0.0442925105910903,-0.11201332621155,-0.0968542431524114,-0.0815876136609402,-0.0434690593018597,-0.142835601183353,0.119376020930727,0.163826024806149,0.154508167676658,0.100859722203577,-0.102865973924007,-0.0537262278549015,0.0210590814967865,0.0472868768716254,0.0255895792519491,0.0503299956109808,0.0565428726651475,-0.112865622271149,0.0700798962834333,0.0551259532417593,-0.0527814933300339,-0.0494905706000616,-0.103961252612059
"1192_M_hyp_yes",0.0336712817431178,0.0102672355738885,-0.0487617413702169,0.0532237256459548,0.108954414690353,0.115305662535695,0.168062237875074,0.118407419638016,0.0216774939207544,-0.0492125841618045,-0.108278703986663,-0.109507056194337,-0.0851593025098138,-0.0456226809027541,-0.155589029592981,-0.0840838050947471,-0.0847384005032705,0.0105711226515379,0.112488600436227,0.0249255384550895,-0.0730400693163562,-0.0830925568292419,-0.0416193599908029,0.0322468438398746,-0.0632814346965391
"1192_M_kid_yes",0.14098571995854,0.112890757756257,0.179509329892067,0.0707711775252335,-0.0525909839327578,0.100401571420127,-0.041301626133407,-0.000405290977989154,-0.0556037970645566,-0.0398485074046608,-0.0689988997754265,0.0651846453922686,0.0623993563721268,-0.0335911333246711,0.0234060347688676,-0.0247029926472369,0.0714714361934149,0.0293587495890037,-0.0545202738560819,0.00266061008361307,-0.0493301752933671,-0.116416420031439,0.106795956262071,-0.0422560975884494,0.0153410670564344
"1192_M_liv_yes",-0.108406534516863,0.0139347753460284,-0.0104735805818663,0.0955295486817863,0.0926210603643257,-0.0694593858006866,-0.0568633179696592,-0.00225812750285459,0.0303620193864745,-0.0663030568286193,0.0197866104047713,0.00463575319551333,0.102059366418824,0.155832182400808,0.0688183173818162,0.120167158244245,0.0863731270783015,-0.160698815325754,-0.114222315442955,0.00674096134666099,-0.0326789659632079,0.0818079713976148,-0.0832320175975069,-0.0681913321997925,0.0258301166577358
"1192_M_lu_yes",-0.0347761701017083,-0.143924719932222,-0.0396849748141743,-0.08793249266452,-0.0384750466859397,-0.0185826862452564,-0.00664651320188658,0.0516254162032618,-0.0979598437361985,0.0144651491578043,-0.0240766649410781,-0.0531064576336627,0.0233986078377789,-0.019538328264575,0.0346028284192364,-0.0714099647692715,-0.1037507548066,0.0598325249266514,0.0181104083621177,0.06716436999648,0.151494203838244,0.0929901419152278,0.107179530749125,0.152380113546629,0.133563812556314
"1169_M_gi_no",0.0570493151246993,-0.0107011445943552,-0.039128078579372,-0.0952300612977014,-0.0907009641033764,-0.070906550911196,-0.0379334817551997,-0.11084943611593,0.121778659088443,0.140748612677274,0.0810659405694189,0.119274755826445,-0.0884293025422647,-0.0522453674436196,0.0366783598241419,0.0577243699432855,-0.0269507264509198,0.0740851971891852,0.0694982498276719,0.101817343358646,0.0147942968667549,0.024399929599945,-0.0397435272475615,-0.0522030709231913,-0.0632478568048816
"1169_M_hyp_no",0.0335807826951073,0.0110801867911189,-0.0541931717527783,0.0549709760301388,0.108224806293777,0.111028664550146,0.166420718863135,0.121548960242003,0.027810870266119,-0.0544728870665003,-0.126180885515192,-0.112422763204348,-0.0885939803423327,-0.0482721073372726,-0.162210391714551,-0.0804726002360353,-0.0940639585358212,0.00968572696767272,0.113641798906947,0.0577920805149862,-0.0849200776473938,-0.0932677052925505,-0.0528296077350427,0.0238946364821218,-0.0692586128897507
"1169_M_kid_no",0.111914302115965,0.078676765787163,0.148449416748821,0.0586450126564175,-0.0448952663273056,0.0747808338456285,-0.0417506637213828,0.00203525164980218,-0.068985926015026,-0.0410683333917012,-0.0778184077229656,0.053096476325843,0.0596658546112166,-0.0289612521925175,0.0294351281541384,-0.0203194746788322,0.0446956543812871,0.0270913023662828,-0.053193076468962,0.0866122749105894,-0.045489278852539,-0.107200284925109,0.0930531803340539,-0.0424393827190993,0.0306698928958209
"1169_M_liv_no",-0.115361171266576,0.00061167393806252,-0.0313210002142626,0.0812250382903566,0.0938449093496825,-0.0856447386896498,-0.0623797459257451,0.00119377310590413,0.00230802622909317,-0.0781373906366656,0.00995014724965244,-0.0126802711284904,0.0970815990310222,0.160565405742675,0.0739992035985693,0.12929887310034,0.0624438841010914,-0.16046446206581,-0.121763223932364,0.150181502867435,-0.0496475421123702,0.055035909680612,-0.0938887936789031,-0.0766465763076214,0.0339789335202756
"1169_M_lu_no",-0.0493946702463954,-0.153975729644769,-0.0475910886054715,-0.0894606688034024,-0.0363185527450061,-0.0287562705587166,-0.0122823972899747,0.053765534225662,-0.112706148092529,0.00193569428205261,-0.0401279199887089,-0.0575203266448687,0.032522454532013,-0.02143194378636,0.0349348295316468,-0.0660880130531639,-0.124508672875568,0.0565818952987998,0.0129157036160091,0.143304532289654,0.124728201100523,0.0759676719778857,0.0989570723281867,0.129580008991037,0.149983883374702
"1148_M_gi_yes",0.0461066337289204,0.0250999109878038,-0.0352448960036021,-0.096123195983101,-0.0996680701580231,-0.0787918833253808,-0.0456295640076428,-0.129298905186252,0.12876079886113,0.14561766843064,0.103725270964459,0.124118202825426,-0.100491591245049,-0.0544009271255461,0.0304147410694776,0.0694527591038556,0.0117748103897776,0.0563330033978345,0.0572223870724418,0.0150954141637202,0.0236202387734438,0.0425019091557166,-0.051924476592601,-0.0564969353367316,-0.087101743281916
"1148_M_hyp_yes",0.0292818472255036,0.0126274924487896,-0.0517046322489752,0.0519399146507351,0.111541866415376,0.115081149190608,0.166719443349527,0.12075693830661,0.023811682317835,-0.0519606896216391,-0.118357247626565,-0.110534012334362,-0.0885143412064838,-0.0482844019722644,-0.157327954956488,-0.0864370387785923,-0.0887276486617144,0.0141002098735487,0.111552406646035,0.0301800457917125,-0.07436694080762,-0.0803636522276373,-0.0430989690059592,0.0285418672623911,-0.0624177514535552
"1148_M_kid_yes",0.127518092359938,0.105569278281757,0.176100588981676,0.065594790463335,-0.0575892237215628,0.0906280592151595,-0.0424330057627803,-0.00851378557947463,-0.0597840780825377,-0.0414956544098978,-0.0544158504386543,0.0643018665835679,0.061784890886227,-0.0391795882678783,0.0260932659023139,-0.0276700173587546,0.0757871994820751,0.0246592988247521,-0.0576377463269267,-0.0336108915555467,-0.0545998409351496,-0.116894441522088,0.10054630702293,-0.0453283194496924,0.00531865132035237
"1148_M_liv_yes",-0.112619203587382,-0.00250374394375933,-0.0112500978181096,0.0932188745443041,0.0946362387539859,-0.0609937324725285,-0.0456164039222907,0.00496219345767448,0.0134764622266427,-0.0703184197367436,0.00895812845550702,0.000290238240203265,0.106377903891955,0.158846262100185,0.071238432533362,0.116079161065207,0.0802923989362774,-0.143240718154062,-0.110483997861078,0.00818582773901383,-0.0384167276608229,0.0735435938039452,-0.0835212377814095,-0.0681838869079767,0.0286867024573932
"1148_M_lu_yes",-0.0253490471549215,-0.131523091510373,-0.0296977951195799,-0.0860194358227022,-0.0402022839590847,-0.020059059961516,-0.00891846466719248,0.0425722021396676,-0.0751786433826654,0.03234382752718,-0.0168734468410061,-0.0233631485191087,0.0186243092424752,-0.0233668506772585,0.0337710351195246,-0.0556908403187275,-0.10040660109011,0.0639375771948432,0.0215042581048027,0.0678166749541308,0.142566880283275,0.0908178153736699,0.0999663689940229,0.13704598447363,0.131026996780926
"1138_M_gi_yes",0.0529265008859247,0.0247720568154779,-0.0432182157910303,-0.107498650255261,-0.101504895538976,-0.0807880011276304,-0.0468569143834181,-0.138434065515226,0.119740651095785,0.144419706549587,0.107145923410759,0.118396003925781,-0.106002855771278,-0.0567187474560243,0.0306069267963835,0.0473838890325516,0.0111213173255713,0.0734263971487501,0.0632031327947582,-0.000447141233248229,0.0119615478113307,0.0168407331699423,-0.0560505519209404,-0.0610309012256982,-0.105320294903556
"1138_M_hyp_yes",0.0200504671455339,0.0114858985427211,-0.0467403916181457,0.0516965484412725,0.0887204708558604,0.104916419290236,0.152076610848412,0.0991837755765385,0.0118765604355991,-0.0534261879860288,-0.108265929066483,-0.106212073285318,-0.0824225218754939,-0.0520253995216816,-0.152800538986696,-0.0851523398597078,-0.0763530269821314,0.0260319216385714,0.0953521863740068,-0.0042669797977372,-0.0797355683563178,-0.0861195237417861,-0.0426945120135267,0.0209571150226999,-0.06819299491864
"1138_M_kid_yes",0.122911189189213,0.115247150386383,0.174339582681179,0.0579812209678787,-0.0528549106017727,0.0858495317238595,-0.0421951608669255,-0.0109918638039612,-0.0500098255055644,-0.0329021263975875,-0.0359572073529884,0.0637309535955649,0.062361731706962,-0.0331996178123486,0.0245626914503354,-0.024849602654604,0.0841884681646425,0.0268583922006788,-0.0568372196987314,-0.0707936867104546,-0.0420658271787412,-0.113405389338585,0.0993316502149379,-0.0391442526067266,0.00717743460500198
"1138_M_liv_yes",-0.118888959151615,0.0148544444569026,-0.0107522588454776,0.0831080782279962,0.0835425678716789,-0.0738389468323839,-0.0629188167560794,-0.0131407064804844,0.0140182842173023,-0.066783932804176,0.042954165011885,-0.000135346758410605,0.108566913897161,0.15212891259774,0.0680457641296133,0.110596023642991,0.0993687174113067,-0.146431511013268,-0.115909158929549,-0.0365627090532027,-0.0356100386957914,0.0847497240656762,-0.0841441684038039,-0.0685485275842699,0.0234980621682537
"1139_M_gi_yes",0.0175564664659152,-0.0104512763603817,-0.0304440908671945,-0.0980366036783715,-0.0843978514663494,-0.0638177376324619,-0.0339546259417162,-0.103871237175362,0.0708753113637139,0.141564935936277,0.131568860588513,0.0767257478646964,-0.0702989153863107,-0.0472238429498774,0.0278411739544532,0.0164849532715209,0.00608609641431612,0.0687971661922479,0.0558310592917891,-0.0953309523805496,0.0605135844985641,0.0284190911669122,-0.0255044038392636,-0.0321436769041603,-0.0751550806532434
"1139_M_hyp_yes",0.0135262694053359,0.0200171362370755,-0.0418510475532109,0.0482909909702745,0.0828309335739614,0.0974092408411669,0.134916917154822,0.0848819156833863,0.0115966069640821,-0.0474921702156335,-0.078405681968048,-0.0959888557572628,-0.0756388729442717,-0.0501405089713639,-0.142528019482783,-0.0869837164507804,-0.0540521885747997,0.0257187878512156,0.0841546050873268,-0.0634693765477984,-0.0678508010348545,-0.0713366959700718,-0.0352767193957214,0.0262483214226601,-0.0679225317718748
"1139_M_kid_yes",0.125823694776243,0.138693152250347,0.181664602242029,0.0689049155584896,-0.0617774285274887,0.0885530855206691,-0.0484326764544012,-0.0206259895016342,-0.0470577856723373,-0.0366358791483393,-0.0333348143863066,0.07594098148217,0.0647944372085022,-0.033120780798621,0.0329125908802744,-0.0180973340926107,0.104749152860012,0.0223005769992689,-0.0657475353447463,-0.0989055275154311,-0.0531174931652016,-0.116539143359214,0.0958279260926903,-0.0493515571934127,-0.0105527107063991
"1139_M_liv_yes",-0.114624533197275,0.00924621812837146,-0.00678288635721966,0.0921687631370945,0.0872652324245304,-0.0739476686285057,-0.0641078428349069,-0.00906592252438359,0.0144222343967665,-0.064465616948531,0.0285982435564408,0.0057084688144585,0.109006317909089,0.162572938827796,0.0780892297256902,0.119429965418671,0.0973066898478477,-0.155143501431786,-0.12114832084015,-0.0352796929463075,-0.0332084752892477,0.0782915504074656,-0.0815626489461499,-0.0676719351330464,0.0235179666190067
"1139_M_lu_yes",-0.0497698667977502,-0.128451006653326,-0.0400150046861262,-0.0875290918124807,-0.051021544415892,-0.0255351396382333,-0.0132517110190151,0.0276482571066055,-0.0951898568590129,0.0119874687424095,0.0220814443851625,-0.0548899778549555,0.0251221614884817,-0.0280544090039091,0.0303233018672666,-0.0771372187557719,-0.0706894096905948,0.0512798619691981,0.00726396452881054,-0.0219096030367864,0.149212975023114,0.0824578977066725,0.100236495000549,0.145603160445325,0.108699680473948
"1013_M_gi_no",0.0413044671767519,0.0166798913728196,-0.0437440132201615,-0.0999552232429747,-0.100736052027865,-0.0828310683995017,-0.0448555509696191,-0.135125533894668,0.134165758080018,0.152127155927272,0.125533874611801,0.123667357312945,-0.102104346267877,-0.0552078054668755,0.0310763041676632,0.0668641320646238,0.0206872226078896,0.0566507650229352,0.0557681724245154,-0.048678495826474,0.019699114870413,0.0252200198243181,-0.0591920417161651,-0.0601338429672383,-0.0949580868997784
"1013_M_hyp_no",0.0337304810793841,0.0308950544037096,-0.0302759894110888,0.0559659595448522,0.0940471591326235,0.114340742726947,0.139283716436142,0.0964903615791802,0.0181692970886435,-0.0489304252387712,-0.0861856009627976,-0.0929655417607819,-0.0543415015451533,-0.0448680228227128,-0.126315333093348,-0.0827177986595053,-0.0519307039202245,0.0299171915243446,0.088823840927966,-0.0665130680064868,-0.057519034119776,-0.0545929263040699,-0.0226947161701313,0.0340298893053494,-0.0491211078602644
"1013_M_kid_no",0.113598553905715,0.0965748059918811,0.156002669450178,0.0526678702159361,-0.0475244351544894,0.0812321556403442,-0.035740286415617,-0.00485890098414689,-0.0629609225882768,-0.0342643200328347,-0.0523362113679819,0.052406119594181,0.0521797441618368,-0.0310518087679538,0.024487317015659,-0.027207419767903,0.066106381562149,0.0274442383959877,-0.0479883689339196,-0.0134123239239795,-0.0382084304973751,-0.0988834643189279,0.0959984149987992,-0.0303212200613681,0.0185331436572548
"1013_M_liv_no",-0.110188063530288,0.0191545829414896,-0.0109746501441414,0.0868834508717815,0.0866006529188462,-0.069712064474826,-0.0649667762360689,-0.00259762231284359,0.0217174980440458,-0.0722210607512454,0.0399854955192169,0.00363443804429977,0.104522408664706,0.157877084775094,0.0770805790397001,0.121902282579445,0.0960605077834306,-0.155461872557468,-0.123585577987902,-0.00296992779000947,-0.0496577113983997,0.0597272379112909,-0.0842586027222804,-0.0711242906026191,0.0296915396585435
"1013_M_lu_no",-0.0398513325736625,-0.144593087572314,-0.0395384561430373,-0.0876838246946145,-0.0361411373114184,-0.0176668808615915,-0.00730445552991787,0.0546209870472334,-0.113502384887953,0.00247942183748062,-0.0320372608681238,-0.0584107251162475,0.0290870987764264,-0.017551678132094,0.0345940659436757,-0.0728701795603279,-0.106572882707005,0.0584763021318239,0.0132011878950822,0.0768942007286644,0.134677858847132,0.0792444435932458,0.106422107469739,0.151720133492551,0.135321248759832
"1143_M_gi_no",0.0465067902315229,-0.00661757425541425,-0.0519943429634826,-0.0945953851294865,-0.0874991541041212,-0.0786800638219795,-0.0388876186292221,-0.11551600413535,0.131866654535525,0.139229870614177,0.0923045617095707,0.117312948460151,-0.0992488156881738,-0.0521846292260828,0.0301096129248636,0.0642785632923253,-0.0174517709447955,0.0574271851581282,0.0624225534415579,0.0838781322134583,0.00282113563406264,0.01504026940118,-0.0523068018991636,-0.055405072396991,-0.0740853222858808
"1143_M_hyp_no",0.0148515880425215,-0.00219235265255961,-0.0599040935691173,0.0501741427796104,0.0958648655404028,0.0958216142518214,0.145836134997895,0.10753171450533,0.0057257084829134,-0.0542873575111551,-0.13291767851499,-0.107968127682785,-0.0969114163579816,-0.0506267445750736,-0.15964119130983,-0.086795329106436,-0.10080764881687,0.0225895777344099,0.0968138755657171,0.102308862306765,-0.08464571494988,-0.088863899991499,-0.0536890289740465,0.0140810977321943,-0.056543967900644
"1143_M_kid_no",0.0970119866438204,0.070266624858329,0.136139275388714,0.0490089450576063,-0.0451782179769076,0.0624807612430441,-0.0387973186763803,0.00644194179753337,-0.072708226445503,-0.038573714071702,-0.0714734246722402,0.0438957522068885,0.049600879288646,-0.0313007115504084,0.0233050335538071,-0.0269535512577702,0.0313171379703342,0.0259255524357155,-0.0460865435023712,0.108235001569905,-0.0404477928575556,-0.0978600641184967,0.0913719823721264,-0.0328636786457767,0.0364239873031231
"1143_M_liv_no",-0.117425136416034,0.0194458446641057,-0.0340194270106559,0.0807005025204352,0.0930710113499895,-0.0878293020864524,-0.0604152028294271,0.00898697080905102,-0.00797079133126266,-0.0752007527807141,0.0107236681464166,-0.0130667094647023,0.0838417942221406,0.145549939573813,0.0644636595613393,0.113600652204423,0.0625362979658204,-0.152502104512562,-0.116471066339084,0.156014874871451,-0.0625729230317461,0.0248202030391983,-0.0918188728449119,-0.0806091606411538,0.0339249532579039
"1143_M_lu_no",-0.0546089667155544,-0.130322150398544,-0.0452661388580972,-0.0829040630433683,-0.039220285268538,-0.0349763200417364,-0.0172405766989308,0.0381517277271839,-0.119480206218262,-0.000267796618075102,-0.00307475849411015,-0.0605309995663298,0.0273063367581987,-0.0212663118569451,0.0293306556438898,-0.0672180910187876,-0.0998794492355962,0.0473123138103471,0.00469732632864901,0.078073788038481,0.110961120277298,0.0600420819241225,0.0874558546808829,0.11847235989026,0.13346874889258
"1173_M_gi_no",0.0401305844923281,0.0202043529678992,-0.0437767121674594,-0.0985199661275592,-0.100622462826946,-0.0882238461661067,-0.0450444123373721,-0.131116819492157,0.136259608410365,0.136148525849009,0.113575162957008,0.123038539356023,-0.102240826190491,-0.05164152080644,0.0316348299038491,0.0775920042091152,0.0073435116430766,0.0430954872444445,0.0507180603095802,0.0387705022256789,0.0191423111316557,0.0321254809652724,-0.0539192436594478,-0.0603440070272239,-0.080912817436226
"1173_M_hyp_no",0.0290581446511109,0.0219092135968551,-0.0486999627885269,0.0535154061898243,0.101686512787883,0.109368169392328,0.160032218067375,0.110862883101215,0.0239807269010922,-0.0533397553654125,-0.103526143884321,-0.112439118365425,-0.08303356214907,-0.0493583776363878,-0.158058807758277,-0.0814165720479344,-0.0782391022777755,0.00768093366792986,0.104723876650222,-0.0114242075395225,-0.0807290279479604,-0.0914527869217274,-0.0489732458209998,0.0244202714048555,-0.0693912264981652
"1173_M_kid_no",0.108316352620795,0.0780111199557528,0.148787096486912,0.0517266510692269,-0.0487515421270442,0.0682251480784303,-0.0396972814241859,0.000510185641871334,-0.0650752500084438,-0.0375636635298446,-0.0769271711682998,0.0473311982361415,0.0653230031021721,-0.0243983426810624,0.0271610538842885,-0.018503260330913,0.0370145854925479,0.0343227004362355,-0.0490778830722701,0.0311785891424303,-0.0437079344584983,-0.100008988556671,0.0969768054364144,-0.0374739802856519,0.0283581953178602
"1173_M_liv_no",-0.107539319222653,0.0302250953624639,-0.0270339164035817,0.0634258209352596,0.0772369364641918,-0.0858391908005744,-0.0675815433216348,-0.0105578301959792,0.0334061335685867,-0.0698927741217556,0.0456167785208727,-0.00246621885125147,0.0867412431583876,0.147147258602283,0.0770257564219686,0.131583852834632,0.0865196219865964,-0.150217288741814,-0.12003908715995,0.00195852912411874,-0.0572864083904346,0.0375487266092872,-0.0940332223346194,-0.0815791035419311,0.0217594405020973
"1173_M_lu_no",-0.0430527425741469,-0.130077157677206,-0.0406566796421807,-0.0829759377950199,-0.0336385566680658,-0.0283484336257926,-0.0115108307330479,0.0403537760677936,-0.105206582822605,0.00408692725151223,-0.0141346120775651,-0.0578000202483298,0.0331839830099492,-0.0189689165805114,0.0319510149618558,-0.065635449250194,-0.0957903675774488,0.0540258925774506,0.00982290722183056,0.0677377202137301,0.128438545854814,0.0747180952556249,0.104321377125112,0.139479571785921,0.140170546734289
"1071_M_gi_no",0.0424107238302206,0.0176118368626829,-0.0454170206577918,-0.0914866813344899,-0.0873365807625582,-0.0787890592579311,-0.0417233925440749,-0.116647237924235,0.131678458567235,0.139679565513999,0.110178074591815,0.117999268427946,-0.0969700104701045,-0.0499173778180051,0.0303825321706504,0.0704910266095152,-0.000792221714676027,0.0536107608769981,0.0581917463528628,0.0490870004652138,0.0139294984849081,0.0288236133765619,-0.0502320275271398,-0.0531023805477999,-0.070256549342892
"1071_M_hyp_no",0.012259493555684,0.00795872481874127,-0.0558052439948068,0.0508149850022984,0.0859967027609405,0.0913133095304645,0.137090559016757,0.0981494212922546,0.00731848834572296,-0.0556127910229514,-0.108542391767906,-0.108027674252986,-0.0978927242920095,-0.0534810235500053,-0.159940402314911,-0.0870206053883063,-0.083812243398369,0.0262495090236086,0.0888812528953247,0.0343531815353675,-0.0870729266600138,-0.0869018133601815,-0.0623301321524718,0.00828110358290792,-0.0784540262282414
"1071_M_liv_no",-0.11398822872008,0.0159041436673971,-0.0198244214793961,0.0938688071474645,0.0938189209357197,-0.0721439952521248,-0.0507591099964621,-0.00331303714089384,0.0130468093060764,-0.0680075361256929,0.0292232293737022,0.0013005247375239,0.102327895868176,0.157317342567124,0.0687697894612186,0.118905693362499,0.0866230533314349,-0.156526659519134,-0.118059897718946,0.035273784346461,-0.0587042525562549,0.049096340927388,-0.0953949293151774,-0.077127412798102,0.0223396127174203
"1071_M_lu_no",-0.0404069686353556,-0.145803760414182,-0.0416490739893305,-0.0847257795648109,-0.0343914364341513,-0.0215497810049826,-0.00853922491520235,0.0568474895913182,-0.113921620119979,0.00381640019704081,-0.0361948652817909,-0.0597929194888877,0.0323036650673592,-0.0201670444601428,0.0342993462234177,-0.075064428531806,-0.11596646434726,0.0580761837426888,0.0143510437772745,0.10808409960256,0.134000426408456,0.089502724107625,0.108148520244248,0.14833464757462,0.142656601406345
"1155_F_hyp_yes",0.0198050521886341,0.0107099697570789,-0.0393270813085516,0.0435169070592228,0.0952844633391902,0.115955256328183,0.153202690652067,0.101001666445439,0.014114417290629,-0.0439079920161951,-0.0770995300352429,-0.101725709969109,-0.0724285979922009,-0.0426843427868418,-0.13960938940834,-0.0844213314767968,-0.0620434756613892,0.0144259455209617,0.100151251262157,-0.0473810462653062,-0.0636836660334589,-0.0653527286548458,-0.0251431106994962,0.0511150779368281,-0.0501325979595388
"1155_F_liv_yes",-0.12039912494338,-0.000190821509185965,-0.0210849906882262,0.0809026022009095,0.0813602607492169,-0.0776396249118639,-0.0586587541511346,-0.00475171806406244,-0.00996031786564505,-0.0768362122049301,0.0429068689418284,-0.0103676628515916,0.0990627036829024,0.14698546351554,0.0725173645203942,0.109235556799733,0.082773687449433,-0.1526903463237,-0.119828144107534,0.0200890182337294,-0.052570165403647,0.0439045627212194,-0.0887664883855316,-0.0754129605947279,0.0257125829540636
"1155_F_lu_yes",-0.0499201053239266,-0.13754387450077,-0.0410079179043773,-0.0913779414021882,-0.0446441740662581,-0.0265230069520531,-0.0130421532931848,0.0402821888058271,-0.112184027302503,0.00485762463373165,0.00381101636632473,-0.0571886818348331,0.0233857675404,-0.0244321645092406,0.0334127247753887,-0.073963022957335,-0.0891285317738629,0.0565961127134066,0.00833316620747494,0.0123591004686102,0.134123590520742,0.0766546334246715,0.0992276373420698,0.139754651413336,0.12172299999065
"1158_M_gi_yes",0.0395516151635086,0.0228183358199558,-0.0431629332776034,-0.0983669369723789,-0.0971581978358681,-0.0823666779785757,-0.0448878687802622,-0.13188907005385,0.12288348015559,0.151234434779855,0.104075386098242,0.112949112172059,-0.108235476467857,-0.0526786962209975,0.0274459566909433,0.0654626032177118,0.00520379198944715,0.0457279067473059,0.0565028828436564,0.0176954993139248,0.0375533128239827,0.047612063561478,-0.0597797588560898,-0.0571862359931578,-0.0901592144497218
"1158_M_hyp_yes",0.0246606387283344,0.0341022228361643,-0.047031890098669,0.0565287223469515,0.107711090078518,0.11388117829941,0.163781385305893,0.106081612951473,0.0372828798378658,-0.0485055481965903,-0.0978594972992697,-0.106552640800724,-0.0871015175918536,-0.046689334827619,-0.158869315189959,-0.0794281396852655,-0.0678623358351888,0.0103834026198505,0.10938568677346,-0.042145716406155,-0.0746709675650282,-0.0812383417885513,-0.0475857395941751,0.029300053457505,-0.0714073167774675
"1158_M_liv_yes",-0.10536650276383,0.0112052578850623,-0.00587981324994774,0.0921157050069286,0.0898809844526316,-0.0605636084722011,-0.0587080837437062,0.00502206237940574,0.012294023866772,-0.0549588662382483,0.0124039973699744,0.00654153887834779,0.107198592348494,0.155742886570709,0.0700261260762189,0.110554584853028,0.0881589422747176,-0.129463003630061,-0.105111753580562,0.0125832858611915,-0.0282726974657539,0.0810689990494007,-0.0693077140054102,-0.0597456423363392,0.0348037933960168
"1158_M_lu_yes",-0.0419615980091556,-0.13461422631203,-0.0389592481286737,-0.0844273866561799,-0.0416997249351865,-0.0198376004895314,-0.00983835278884104,0.0401722510451844,-0.0984575582085927,0.0130871846290002,-0.00508157324253331,-0.051558622841159,0.0252705137573549,-0.021352191011342,0.0344656441997527,-0.0715195158854277,-0.0928648125823864,0.0575213186455355,0.0152376968193321,0.0279749986870628,0.149125249310603,0.093190376106556,0.105353146511651,0.149691480294982,0.128368340807063
"1168_F_gi_yes",0.0396230321084636,0.0116492235565589,-0.0404615610287289,-0.0875400184644591,-0.087320974886748,-0.0738127050918787,-0.03801247444791,-0.109857273432466,0.121075959684277,0.132187557515687,0.0971571533678623,0.11095384192525,-0.0923385497947948,-0.0472905950899978,0.0300100775260879,0.0712647926791934,-0.00477438659528007,0.0433927743840404,0.0526180876468965,0.0640521015273027,0.0209189197264209,0.0267170327670348,-0.0514697670214967,-0.0527413792805563,-0.0776002144517019
"1168_F_hyp_yes",0.0250397059395607,0.00591394836497206,-0.0416000396926066,0.0499124636993264,0.0902338973076478,0.104368920093499,0.14514981164068,0.100203446862357,0.0120001112172308,-0.0464126370532345,-0.110657907128582,-0.100717026566491,-0.0742039505451909,-0.0452325587304971,-0.140746668528196,-0.0834712444866025,-0.0800491855142156,0.029243572590702,0.0927295170617326,0.0239356471686541,-0.0626223639673706,-0.0716393142826513,-0.0317121687787437,0.0327517105861938,-0.049231961895693
"1168_F_liv_yes",-0.109757909370537,0.0160961913458735,-0.0215015465374705,0.0861714835996648,0.0966700480242464,-0.0700548882958835,-0.0594777687505347,0.0114388932312375,0.0172219458592548,-0.071691156752635,0.0107676044611578,-0.0027897219090394,0.105155496335241,0.160159539720077,0.0718264570053752,0.123481732590767,0.0806690952968083,-0.154740462539675,-0.116783510832053,0.0690222018675025,-0.0512931331157939,0.0505425224841852,-0.0851030910935887,-0.0678825616527254,0.0363184200755251
"1168_F_lu_yes",-0.0432657538096134,-0.149276330662331,-0.0449472979104363,-0.0914610012312297,-0.0390020075300605,-0.0273476524832256,-0.00995594328426631,0.0539160776574267,-0.11891966758206,0.00217488542539754,-0.0399555786777389,-0.0628108028842041,0.0343497856609004,-0.0192955203978657,0.0331620655627677,-0.0738766307047955,-0.118490550889157,0.0620617133066471,0.01292077917933,0.120300875950585,0.140794729168522,0.0801952308591987,0.103914166442769,0.138688796401511,0.145302855473518
